Name;Größe;Vorname;Nachname;Downloads;Datum;Pfad
sheet06.ipynb;30425;Axel;Schaffland;5;"05.12.2020 11:49";Sheet06/sheet06.ipynb
RichardSzeliskiComputerVisionHoughTransform.pdf;381534;Axel;Schaffland;3;"05.12.2020 11:49";Sheet06/images/RichardSzeliskiComputerVisionHoughTransform.pdf
xmas.png;3555;Axel;Schaffland;5;"05.12.2020 11:49";Sheet06/images/xmas.png
assignemnt4b.png;8064;Axel;Schaffland;0;"05.12.2020 11:50";Sheet06/resultImages/assignemnt4b.png
assignment1c.png;17855;Axel;Schaffland;1;"05.12.2020 11:50";Sheet06/resultImages/assignment1c.png
assignment2.png;31146;Axel;Schaffland;0;"05.12.2020 11:50";Sheet06/resultImages/assignment2.png
assignment3a.png;29347;Axel;Schaffland;0;"05.12.2020 11:50";Sheet06/resultImages/assignment3a.png
assignment3b.png;31900;Axel;Schaffland;2;"05.12.2020 11:50";Sheet06/resultImages/assignment3b.png
